"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.0614918693812444,0.0311439547906169,0.0140782839863386,0.0188276923705483,0.00889955055044931,0.0016770509831249,-0.0796934627180928,-0.0387063366905215,-0.0160773287582235
0.0875644219988921,0.0465281024758154,0.0254196207682175,0.0228526147300479,0.0110819528964891,0.00249992399884483,-0.11444195908844,-0.0562818309936699,-0.0231656642468978
0.132196338829788,0.0668047668957835,0.0397125672803962,0.0343012827748468,0.0176783534301135,0.00867594375269925,-0.166587064323735,-0.0840985166337674,-0.0371634497860465
0.200933068458132,0.0998717401470505,0.0531021423296649,0.0459288362578458,0.0233400775491429,0.0163232962357485,-0.250573777558627,-0.128708072784888,-0.0584284562520696
0.332279701456468,0.162991467015915,0.0784144318349626,0.0583613742127446,0.0252944009614777,0.010938844545929,-0.388628614489462,-0.191094369357132,-0.0905607530887417
0.532318342723598,0.262943705610155,0.130443261535428,0.0693181073024936,0.0268596485457276,0.0139664805874637,-0.595777951925042,-0.299208256069246,-0.142213923368987
