"V1","V2","V3","V4","V5","V6"
0.824303024060616,0.808868733867634,0.77822199240928,0.842064767742407,0.731018979745909,1.59186006246104
0.80499877206305,0.783834572238707,0.733556040438946,0.847536027150066,0.69990921762248,2.14282363556433
0.83214690317784,0.775937187224919,0.756218795631838,0.826139520000411,0.729963071727663,2.51730348127055
0.821736728673638,0.775216073078958,0.757646004059592,0.833381980562049,0.742697272944528,2.9463094846909
0.812459901220417,0.787306478756203,0.763141680964436,0.865672217636901,0.706910717674278,3.32535968235273
